cliente_id,regiao,segmento_negocio,canal_relacionamento,porte_cliente,distancia_cd_km,volume_medio_entregue_kg,entregas_mes,ticket_medio_rs,receita_mensal_estimada_rs,lead_time_medio_dias,entregas_no_prazo_pct,custo_medio_entrega_rs,custo_logistico_mensal_rs,custo_por_kg_rs,taxa_ocorrencias_pct,variabilidade_demanda_pct,pedidos_urgentes_pct,prioridade_contrato,risco_operacional_score,anomalia_sintetica,tipo_anomalia_sintetica,cluster_teorico_sintetico
CLI_00129,Nordeste,Serviços,B2B,Médio,31.8,926.9,21,8811.64,185044.44,2.31,94.68,243.84,5120.64,0.2631,2.56,9.91,12.8,Premium,13.48,0,normal,Estratégicos urbanos
CLI_00130,Sudeste,Indústria,Distribuidor,Médio,335.1,741.1,3,3882.28,11646.83,4.17,79.97,705.32,2115.96,0.9517,6.25,43.16,27.8,Alta,36.04,0,normal,Longa distância alto custo
CLI_00131,Sudeste,Atacado,Distribuidor,Pequeno,31.0,724.6,25,8232.39,205809.72,1.03,98.25,180.86,4521.5,0.2496,2.56,9.07,14.21,Premium,7.91,0,normal,Estratégicos urbanos
CLI_00132,Norte,Varejo,B2B,Médio,282.1,488.6,4,4319.01,17276.04,6.25,64.28,794.44,3177.76,1.626,8.29,66.02,53.67,Baixa,58.22,0,normal,Críticos operacionais
CLI_00133,Sudeste,Atacado,Marketplace,Médio,341.2,253.8,4,7662.42,30649.69,3.62,92.56,568.57,2274.28,2.2402,4.87,30.0,19.8,Média,22.95,0,normal,Longa distância alto custo
CLI_00134,Nordeste,E-commerce,Venda direta,Pequeno,90.4,961.3,8,5025.89,40207.13,2.67,86.73,271.76,2174.08,0.2827,3.51,14.88,26.86,Média,22.17,0,normal,Recorrentes padrão
CLI_00135,Centro-Oeste,Atacado,B2B,Pequeno,298.8,1417.6,4,4498.32,17993.27,4.14,96.24,518.38,2073.52,0.3657,5.97,26.99,31.34,Alta,23.17,0,normal,Longa distância alto custo
CLI_00136,Sudeste,Varejo,B2B,Grande,46.8,1095.9,17,6166.33,104827.62,1.74,91.76,215.93,3670.81,0.197,0.94,8.6,26.08,Premium,13.8,0,normal,Estratégicos urbanos
CLI_00137,Sudeste,Varejo,Venda direta,Médio,342.1,411.5,5,4337.36,21686.82,7.33,76.24,624.38,3121.9,1.5173,14.53,50.38,58.56,Alta,55.84,0,normal,Críticos operacionais
CLI_00138,Sudeste,Varejo,Venda direta,Médio,104.7,945.5,9,4420.89,39788.0,2.82,82.73,231.28,2081.52,0.2446,3.94,3.0,16.19,Alta,23.12,0,normal,Recorrentes padrão
CLI_00139,Sudeste,Varejo,B2B,Pequeno,124.5,240.4,3,2294.92,6884.75,4.32,95.28,273.27,819.81,1.1367,4.4,63.32,44.53,Média,28.84,0,normal,Baixo volume instável
CLI_00140,Sul,Serviços,Venda direta,Pequeno,74.4,1576.7,12,9555.19,114662.33,2.35,93.83,207.63,2491.56,0.1317,2.79,14.47,35.36,Premium,16.79,0,normal,Estratégicos urbanos
CLI_00141,Sul,E-commerce,B2B,Médio,131.3,760.6,11,3917.69,43094.6,3.07,99.5,298.02,3278.22,0.3918,3.62,12.21,18.9,Média,13.73,0,normal,Recorrentes padrão
CLI_00142,Sudeste,Atacado,Distribuidor,Pequeno,52.7,890.7,10,2659.82,26598.25,2.79,95.1,126.58,1265.8,0.1421,30.08131242307642,19.34,29.88,Média,36.69,1,ocorrencia_extrema,Recorrentes padrão
CLI_00143,Sudeste,E-commerce,Venda direta,Grande,111.2,686.2,9,4706.95,42362.52,5.56,60.84,807.72,7269.48,1.1771,7.91,60.52,73.81,Alta,59.52,0,normal,Críticos operacionais
CLI_00144,Sudeste,E-commerce,B2B,Médio,421.2,935.8,5,6011.35,30056.73,5.01,93.06,763.99,3819.95,0.8164,7.11,28.82,37.8,Alta,29.05,0,normal,Longa distância alto custo
CLI_00145,Sul,Varejo,B2B,Pequeno,108.7,618.2,8,5342.33,42738.61,2.59,86.93,249.35,1994.8,0.4033,1.41,20.21,22.41,Alta,20.64,0,normal,Recorrentes padrão
CLI_00146,Sudeste,E-commerce,Venda direta,Pequeno,93.9,445.9,6,3909.03,23454.16,2.02,88.12,242.05,1452.3,0.5428,3.38,22.91,14.1,Alta,19.47,0,normal,Recorrentes padrão
CLI_00147,Sul,Atacado,Marketplace,Pequeno,109.6,748.2,10,3147.27,31472.73,3.37,86.72,296.34,2963.4,0.3961,3.74,23.6,37.65,Média,26.1,0,normal,Recorrentes padrão
CLI_00148,Sul,E-commerce,Distribuidor,Grande,58.8,659.2,11,2682.73,29510.02,2.67,87.72,330.38,3634.18,0.5012,3.08,13.26,24.61,Média,20.81,0,normal,Recorrentes padrão
CLI_00149,Sul,E-commerce,B2B,Pequeno,49.9,723.5,7,3254.99,22784.93,2.86,93.1,191.04,1337.28,0.264,2.76,14.58,38.21,Média,18.78,0,normal,Recorrentes padrão
CLI_00150,Sudeste,Serviços,Marketplace,Pequeno,53.1,1318.8,19,9341.01,177479.11,1.54,95.26,192.95,3666.05,0.1463,1.96,13.64,19.39,Alta,11.77,0,normal,Estratégicos urbanos
CLI_00151,Sul,Indústria,B2B,Pequeno,159.6,127.7,6,1702.63,10215.76,2.56,86.0,262.57,1575.42,2.0561,9.39,45.57,39.86,Baixa,31.55,0,normal,Baixo volume instável
CLI_00152,Nordeste,E-commerce,Distribuidor,Médio,142.0,241.7,4,1742.54,6970.17,4.17,79.92,279.21,1116.84,1.1552,7.97,53.77,43.51,Baixa,39.96,0,normal,Baixo volume instável
CLI_00153,Sudeste,Varejo,Distribuidor,Pequeno,57.8,1480.2,20,8814.18,176283.6,1.47,95.55,238.98,4779.6,0.1615,2.39,7.98,23.34,Premium,11.32,0,normal,Estratégicos urbanos
CLI_00154,Norte,E-commerce,Marketplace,Pequeno,417.6,570.2,7,4880.1,34160.69,4.14,81.36,834.56,5841.92,1.4636,4.12,29.53,31.15,Média,32.07,0,normal,Longa distância alto custo
CLI_00155,Centro-Oeste,Varejo,Marketplace,Médio,21.7,1389.2,22,7747.46,170444.17,1.39,97.14,229.18,5041.96,0.165,0.1,20.06,21.7,Alta,9.81,0,normal,Estratégicos urbanos
CLI_00156,Norte,Indústria,Distribuidor,Médio,337.6,727.5,8,4270.0,34160.03,5.38,76.87,981.92,7855.36,1.3497,9.23,38.06,40.75,Média,43.7,0,normal,Longa distância alto custo
CLI_00157,Sudeste,Varejo,Venda direta,Pequeno,93.9,429.5,8,2569.91,20559.29,2.92,84.59,275.78,2206.24,0.6421,2.49,11.44,25.91,Média,22.98,0,normal,Recorrentes padrão
CLI_00158,Centro-Oeste,Varejo,Venda direta,Pequeno,152.5,1211.6,12,5311.27,63735.26,3.86,82.21,803.56,9642.72,0.6632,4.27,26.9,27.87,Alta,30.3,0,normal,Longa distância alto custo
CLI_00159,Sul,Serviços,Marketplace,Pequeno,153.3,354.6,4,2105.89,8423.57,1.67,84.18,312.49,1249.96,0.8812,10.73,24.48,36.85,Baixa,28.58,0,normal,Baixo volume instável
CLI_00160,Nordeste,Atacado,B2B,Grande,174.2,349.5,4,1192.71,4770.84,2.92,80.05,353.52,1414.08,1.0115,5.65,39.94,43.98,Média,33.38,0,normal,Baixo volume instável
CLI_00161,Sudeste,Varejo,Distribuidor,Pequeno,56.4,1407.5,21,9397.9,197355.99,1.02,98.52,206.49,4336.29,0.1467,2.35,14.76,12.59,Premium,8.14,0,normal,Estratégicos urbanos
CLI_00162,Nordeste,Varejo,Distribuidor,Pequeno,306.6,583.4,7,3878.91,27152.39,7.63,67.51,674.99,4724.93,1.157,14.19,44.74,79.85,Média,63.25,0,normal,Críticos operacionais
CLI_00163,Sudeste,Atacado,B2B,Pequeno,124.8,784.9,7,5228.13,36596.94,2.35,87.05,333.5,2334.5,0.4249,5.26,21.58,29.67,Alta,23.49,0,normal,Recorrentes padrão
CLI_00164,Sudeste,Atacado,B2B,Pequeno,35.8,1020.5,20,8699.13,173982.64,1.72,97.86,187.34,3746.8,0.1836,1.02,13.54,14.27,Premium,9.37,0,normal,Estratégicos urbanos
CLI_00165,Norte,Varejo,B2B,Grande,249.0,783.8,8,5686.21,45489.68,4.14,85.79,885.31,7082.48,1.1295,5.57,11.93,30.03,Alta,27.84,0,normal,Longa distância alto custo
CLI_00166,Sudeste,Indústria,B2B,Pequeno,134.9,665.3,14,4188.23,58635.18,2.21,88.32,160.06,2240.84,0.2406,34.01825586455967,32.32,27.67,Média,44.02,1,ocorrencia_extrema,Recorrentes padrão
CLI_00167,Sul,Varejo,B2B,Médio,197.3,233.2,5,1185.57,5927.85,1.94,80.24,314.48,1572.4,1.3485,5.86,30.37,37.55,Baixa,29.21,0,normal,Baixo volume instável
CLI_00168,Sudeste,Atacado,B2B,Médio,21.3,51.3,4,1652.87,6611.48,3.42,83.77,227.39,909.56,4.4326,6.48,42.7,56.61,Baixa,34.16,0,normal,Baixo volume instável
CLI_00169,Sul,Indústria,B2B,Médio,120.6,702.1,11,4395.32,48348.49,2.08,92.3,371.58,4087.38,0.5292,4.95,21.82,30.85,Alta,19.22,0,normal,Recorrentes padrão
CLI_00170,Nordeste,Indústria,B2B,Médio,500.0,541.2,13,3848.23,50026.97,6.5,65.25,740.81,9630.53,1.3688,19.43,28.51,48.71,Média,61.0,0,normal,Críticos operacionais
CLI_00171,Sul,Indústria,Venda direta,Médio,102.4,432.5,7,4417.96,30925.7,2.42,87.13,220.62,1544.34,0.5101,2.22,22.73,8.26,Média,19.78,0,normal,Recorrentes padrão
CLI_00172,Sudeste,Serviços,B2B,Médio,153.6,324.9,11,3360.48,36965.25,1.74,44.79757299232951,327.56,3603.16,1.0082,4.22,15.71,29.64,Média,48.65,1,baixo_prazo_extremo,Recorrentes padrão
CLI_00173,Sul,Varejo,B2B,Pequeno,88.9,654.0,12,4441.86,53302.37,2.24,92.61,305.44,3665.28,0.467,2.83,19.64,33.3,Alta,17.83,0,normal,Recorrentes padrão
CLI_00174,Norte,Serviços,B2B,Grande,204.6,409.8,7,3714.72,26003.06,5.81,66.8,60.0,420.0,0.1464,14.23,43.25,69.58,Alta,58.15,0,normal,Críticos operacionais
CLI_00175,Norte,Varejo,Marketplace,Pequeno,23.7,1290.6,24,9525.81,228619.44,2.12,94.13,251.91,6045.84,0.1952,1.34,12.9,19.52,Premium,13.44,0,normal,Estratégicos urbanos
CLI_00176,Sul,Indústria,Marketplace,Médio,12.0,1509.8,17,8964.01,152388.25,1.79,94.86,199.25,3387.25,0.132,1.73,17.88,18.21,Alta,12.93,0,normal,Estratégicos urbanos
CLI_00177,Sudeste,Indústria,Marketplace,Pequeno,119.0,583.7,11,4478.72,49265.87,2.73,93.42,116.68,1283.48,0.1999,3.21,23.11,20.72,Alta,18.17,0,normal,Recorrentes padrão
CLI_00178,Sudeste,Atacado,Distribuidor,Grande,247.0,476.4,1,3208.2,3208.2,4.58,69.99,614.46,614.46,1.2898,16.78,62.55,53.61,Baixa,55.86,0,normal,Críticos operacionais
CLI_00179,Sudeste,Varejo,B2B,Pequeno,83.4,203.2,4,1353.53,5414.13,3.75,90.85,414.99,1659.96,2.0423,5.77,62.43,21.63,Baixa,29.3,0,normal,Baixo volume instável
CLI_00180,Sul,E-commerce,B2B,Pequeno,131.0,281.6,3,1306.62,3919.86,2.02,83.57,415.97,1247.91,1.4772,6.7,39.12,52.83,Baixa,30.18,0,normal,Baixo volume instável
CLI_00181,Norte,Atacado,B2B,Médio,170.2,200.9,6,1986.27,11917.6,4.15,83.03,338.66,2031.96,1.6857,3.89,56.0,37.72,Baixa,34.72,0,normal,Baixo volume instável
CLI_00182,Centro-Oeste,E-commerce,B2B,Médio,108.8,279.8,5,1604.45,8022.27,1.88,79.19,239.71,1198.55,0.8567,1.79,64.9,42.41,Baixa,31.62,0,normal,Baixo volume instável
CLI_00183,Sudeste,Atacado,Distribuidor,Médio,125.2,563.6,10,5453.95,54539.5,2.21,88.24,337.99,3379.9,0.5997,3.55,26.55,18.52,Média,20.81,0,normal,Recorrentes padrão
CLI_00184,Sudeste,Serviços,Distribuidor,Médio,79.5,822.7,9,2878.32,25904.86,1.48,84.09,293.99,2645.91,0.3573,2.12,21.8,25.09,Alta,20.69,0,normal,Recorrentes padrão
CLI_00185,Sudeste,Atacado,Marketplace,Grande,251.6,381.8,2,1407.65,2815.3,1.85,96.12,401.16,802.32,1.0507,7.27,49.99,54.57,Baixa,23.31,0,normal,Baixo volume instável
CLI_00186,Centro-Oeste,Varejo,Marketplace,Médio,341.9,695.7,9,7196.94,64772.45,3.93,82.42,735.62,6620.58,1.0574,6.08,20.82,46.84,Alta,32.46,0,normal,Longa distância alto custo
CLI_00187,Nordeste,Atacado,Distribuidor,Médio,89.0,382.0,12,4699.0,56387.96,2.25,90.6,301.88,3622.56,0.7903,2.14,21.23,29.6,Média,18.59,0,normal,Recorrentes padrão
CLI_00188,Sudeste,Varejo,B2B,Médio,24.2,821.9,19,8455.33,160651.36,1.07,97.31,130.34,2476.46,0.1586,1.07,9.7,23.62,Premium,8.45,0,normal,Estratégicos urbanos
CLI_00189,Nordeste,Serviços,B2B,Grande,225.2,271.7,2,1311.08,2622.16,4.65,78.5,206.69,413.38,0.7607,8.57,42.83,23.82,Baixa,39.5,0,normal,Baixo volume instável
CLI_00190,Nordeste,E-commerce,Distribuidor,Pequeno,143.9,810.9,8,3812.71,30501.65,3.2,96.85,156.77,1254.16,0.1933,4.16,19.27,15.73,Média,16.83,0,normal,Recorrentes padrão
CLI_00191,Nordeste,Atacado,Distribuidor,Médio,279.8,296.6,13,4191.94,54495.22,8.35,66.56,502.19,6528.47,1.6932,21.03,34.91,51.33,Média,66.92,0,normal,Críticos operacionais
CLI_00192,Nordeste,Indústria,B2B,Pequeno,140.5,630.1,7,6304.49,44131.4,1.56,85.29,291.08,2037.56,0.462,5.45,21.14,31.99,Média,22.96,0,normal,Recorrentes padrão
CLI_00193,Sul,Serviços,Venda direta,Pequeno,54.3,1689.8,17,10226.31,173847.28,1.79,95.46,166.21,2825.57,0.0984,2.2,14.45,24.26,Alta,12.94,0,normal,Estratégicos urbanos
CLI_00194,Sul,E-commerce,B2B,Pequeno,100.1,310.0,2,1053.58,2107.17,2.84,96.68,404.89,809.78,1.3061,2.89,64.22,54.19,Baixa,24.05,0,normal,Baixo volume instável
CLI_00195,Sul,Serviços,Marketplace,Grande,76.5,637.1,17,8449.02,143633.35,2.0,99.25,248.17,4218.89,0.3895,0.85,15.45,21.56,Premium,9.87,0,normal,Estratégicos urbanos
CLI_00196,Sudeste,Varejo,Distribuidor,Pequeno,51.6,1323.5,12,12594.0,151128.03,1.95,95.16,198.2,2378.4,0.1498,2.05,7.48,20.26,Premium,12.22,0,normal,Estratégicos urbanos
CLI_00197,Norte,Indústria,Distribuidor,Médio,379.7,297.3,6,5753.45,34520.73,4.77,71.08,716.93,4301.58,2.4115,5.86,35.27,21.45,Média,41.65,0,normal,Longa distância alto custo
CLI_00198,Norte,Atacado,B2B,Pequeno,237.7,230.6,6,697.01,4182.07,1.82,95.62,319.11,1914.66,1.3838,6.73,34.58,39.21,Média,19.95,0,normal,Baixo volume instável
CLI_00199,Norte,Indústria,B2B,Grande,14.7,1847.6,14,8532.5,119454.96,1.83,99.5,202.02,2828.28,0.1093,1.52,12.29,13.61,Premium,8.69,0,normal,Estratégicos urbanos
CLI_00200,Centro-Oeste,Varejo,B2B,Pequeno,57.5,744.5,8,4675.68,37405.44,2.78,91.2,392.4,3139.2,0.5271,5.21,27.06,30.11,Média,22.49,0,normal,Recorrentes padrão
CLI_00201,Sudeste,Atacado,Distribuidor,Médio,225.2,126.2,3,1653.64,4960.93,2.95,92.12,619.23,1857.69,4.9067,7.42,39.18,22.44,Baixa,24.77,0,normal,Baixo volume instável
CLI_00202,Nordeste,Indústria,Venda direta,Grande,179.1,493.7,10,4670.47,46704.66,7.73,71.86,758.15,7581.5,1.5356,11.34,55.85,67.57,Alta,58.93,0,normal,Críticos operacionais
CLI_00203,Sul,Varejo,Marketplace,Pequeno,132.1,546.3,9,3279.57,29516.13,2.11,89.03,222.44,2001.96,0.4072,2.61,18.37,21.74,Média,18.6,0,normal,Recorrentes padrão
CLI_00204,Sul,Varejo,Distribuidor,Pequeno,16.7,963.8,19,11137.11,211605.14,0.97,94.63,155.32,2951.08,0.1612,1.62,16.3,14.87,Alta,10.47,0,normal,Estratégicos urbanos
CLI_00205,Sudeste,Serviços,Venda direta,Pequeno,52.6,1514.9,13,9515.27,123698.5,1.56,97.36,243.25,3162.25,0.1606,2.13,10.79,24.53,Alta,10.61,0,normal,Estratégicos urbanos
CLI_00206,Sul,Varejo,B2B,Médio,108.9,295.2,8,4746.76,37974.05,1.83,92.64,229.36,1834.88,0.777,3.46,23.57,31.62,Média,17.59,0,normal,Recorrentes padrão
CLI_00207,Sudeste,Indústria,Distribuidor,Pequeno,38.1,1316.9,14,5866.5,82131.0,1.78,98.41,138.31,1936.34,0.105,2.06,16.33,22.17,Alta,10.91,0,normal,Estratégicos urbanos
CLI_00208,Centro-Oeste,Atacado,Distribuidor,Pequeno,257.1,881.4,8,5440.99,43527.89,4.7,94.08,608.83,4870.64,0.6908,7.51,19.13,39.09,Alta,26.77,0,normal,Longa distância alto custo
CLI_00209,Sudeste,Varejo,Marketplace,Pequeno,65.4,1645.4,14,8949.34,125290.72,1.67,94.73,304.31,4260.34,0.1849,1.96,11.75,26.34,Premium,12.79,0,normal,Estratégicos urbanos
CLI_00210,Nordeste,E-commerce,Marketplace,Grande,67.9,489.8,12,3708.12,44497.41,2.25,94.51,230.07,2760.84,0.4697,1.14,12.19,24.08,Média,13.67,0,normal,Recorrentes padrão
CLI_00211,Nordeste,Atacado,B2B,Grande,257.4,526.0,8,4047.52,32380.12,4.32,94.82,629.33,5034.64,1.1964,4.69,17.46,39.46,Média,23.13,0,normal,Longa distância alto custo
CLI_00212,Sudeste,Atacado,Distribuidor,Grande,225.9,1282.4,4,6746.36,26985.43,4.73,49.8956382581405,636.78,2547.12,0.4966,5.14,26.67,18.8,Média,53.85,1,baixo_prazo_extremo,Longa distância alto custo
CLI_00213,Nordeste,Varejo,Distribuidor,Pequeno,52.8,1388.6,26,5221.18,135750.8,1.76,96.02,242.63,6308.38,0.1747,2.3,11.34,19.21,Alta,11.75,0,normal,Estratégicos urbanos
CLI_00214,Nordeste,Serviços,Venda direta,Pequeno,129.9,215.7,6,3378.42,20270.53,4.08,83.61,366.68,2200.08,1.7,7.98,36.9,22.87,Baixa,33.41,0,normal,Baixo volume instável
CLI_00215,Nordeste,Serviços,Marketplace,Médio,494.5,441.3,12,3354.41,40252.91,2.77,83.65,542.52,6510.24,1.2294,5.13,24.41,26.04,Alta,26.77,0,normal,Longa distância alto custo
CLI_00216,Sul,Serviços,Venda direta,Médio,35.3,214.5,2,857.52,1715.04,3.52,76.33,437.1,874.2,2.0378,6.85,47.47,25.58,Baixa,37.62,0,normal,Baixo volume instável
CLI_00217,Sul,Varejo,Distribuidor,Pequeno,24.8,1461.8,18,11088.16,199586.93,1.28,97.44,205.45,3698.1,0.1405,1.14,13.54,17.54,Premium,8.91,0,normal,Estratégicos urbanos
CLI_00218,Sudeste,Atacado,B2B,Médio,46.3,1093.1,14,8766.74,122734.36,1.86,96.46,188.75,2642.5,0.1727,1.4,14.54,1.22,Premium,9.95,0,normal,Estratégicos urbanos
CLI_00219,Centro-Oeste,Varejo,Venda direta,Grande,337.7,598.4,2,3788.11,7576.22,5.54,60.65,614.77,1229.54,1.0274,12.12,55.17,24.96,Média,57.81,0,normal,Críticos operacionais
CLI_00220,Sudeste,Varejo,B2B,Médio,87.6,531.1,9,4153.18,37378.58,1.98,91.03,244.7,2202.3,0.4607,2.77,29.54,27.32,Média,18.94,0,normal,Recorrentes padrão
CLI_00221,Sudeste,E-commerce,B2B,Médio,108.6,559.0,9,3759.72,33837.45,4.03,88.35,146.22,1315.98,0.2616,1.58,24.56,34.69,Alta,24.99,0,normal,Recorrentes padrão
CLI_00222,Sudeste,Atacado,Distribuidor,Pequeno,125.7,721.5,8,4134.5,33076.03,3.49,92.0,307.81,2462.48,0.4266,4.15,21.64,24.87,Média,21.85,0,normal,Recorrentes padrão
CLI_00223,Nordeste,Varejo,Venda direta,Médio,330.7,1422.9,4,6350.22,25400.86,3.82,84.79,1023.92,4095.68,0.7196,3.47,19.21,27.82,Média,26.94,0,normal,Longa distância alto custo
CLI_00224,Sudeste,Indústria,Venda direta,Médio,234.8,174.9,13,1764.24,22935.07,4.95,71.72,496.18,6450.34,2.8369,7.93,71.56,38.98,Média,49.21,0,normal,Críticos operacionais
CLI_00225,Sul,Indústria,Distribuidor,Pequeno,66.1,591.4,9,5011.51,45103.6,1.76,99.07,218.24,1964.16,0.369,3.49,13.04,13.61,Alta,10.31,0,normal,Recorrentes padrão
CLI_00226,Sudeste,E-commerce,Venda direta,Médio,336.5,347.7,5,3128.44,15642.19,7.39,69.93,574.05,2870.25,1.651,8.27,27.0,34.82,Alta,50.77,0,normal,Críticos operacionais
CLI_00227,Centro-Oeste,Varejo,Venda direta,Grande,53.3,1258.0,26,11450.65,297716.84,2.06,97.68,193.09,5020.34,0.1535,2.22,10.6,29.41,Alta,12.1,0,normal,Estratégicos urbanos
CLI_00228,Sudeste,Indústria,Venda direta,Pequeno,342.3,442.5,5,3219.03,16095.16,5.19,77.77,711.93,3559.65,1.6089,7.24,19.62,25.32,Média,37.58,0,normal,Longa distância alto custo
CLI_00229,Sudeste,Serviços,B2B,Pequeno,355.9,811.2,6,5836.07,35016.43,3.74,78.25,738.13,4428.78,0.9099,3.1,30.83,27.86,Média,32.3,0,normal,Longa distância alto custo
CLI_00230,Sudeste,Indústria,B2B,Médio,64.3,1010.6,10,7840.82,78408.18,1.17,99.5,209.59,2095.9,0.2074,2.45,10.86,16.74,Alta,7.79,0,normal,Estratégicos urbanos
CLI_00231,Sudeste,Varejo,Marketplace,Pequeno,36.8,444.6,21,9381.82,197018.28,1.63,94.99,186.99,3926.79,0.4206,1.54,13.85,22.47,Premium,12.16,0,normal,Estratégicos urbanos
CLI_00232,Sudeste,Serviços,Venda direta,Pequeno,103.1,372.4,7,2382.24,16675.7,2.3,97.44,253.56,1774.92,0.6809,4.27,34.11,27.23,Média,17.11,0,normal,Recorrentes padrão
CLI_00233,Sudeste,E-commerce,Distribuidor,Pequeno,372.9,157.7,6,3043.19,18259.17,6.92,78.29,1022.31,6133.86,6.4826,12.14,37.18,62.83,Baixa,50.43,0,normal,Críticos operacionais
CLI_00234,Centro-Oeste,Varejo,Marketplace,Médio,480.8,781.3,4,4890.28,19561.13,2.72,76.73,772.62,3090.48,0.9889,4.75,32.38,8.33,Média,30.5,0,normal,Longa distância alto custo
CLI_00235,Sudeste,Atacado,B2B,Médio,219.5,813.7,5,2302.95,11514.73,7.1,54.46,681.64,3408.2,0.8377,14.41,58.01,53.11,Média,70.2,0,normal,Críticos operacionais
CLI_00236,Norte,Varejo,B2B,Pequeno,118.5,222.5,7,1356.34,9494.38,2.72,76.76,306.19,2143.33,1.3761,33.575462300970756,58.03,39.3,Média,56.92,1,ocorrencia_extrema,Baixo volume instável
CLI_00237,Nordeste,E-commerce,Distribuidor,Pequeno,48.6,769.5,12,5791.5,69497.95,3.1,98.78,294.09,3529.08,0.3822,3.77,11.69,26.46,Alta,14.96,0,normal,Recorrentes padrão
CLI_00238,Sul,Varejo,B2B,Médio,5.0,247.1,6,2628.53,15771.16,3.69,97.11,325.2,1951.2,1.3161,6.51,54.35,37.96,Baixa,25.86,0,normal,Baixo volume instável
CLI_00239,Sudeste,Atacado,B2B,Médio,34.8,1511.6,21,7165.07,150466.57,1.15,98.39,154.99,3254.79,0.1025,2.18,18.47,29.33,Alta,10.31,0,normal,Estratégicos urbanos
CLI_00240,Sudeste,Varejo,Venda direta,Médio,36.6,1621.5,17,11431.6,194337.22,1.59,96.33,199.01,3383.17,0.1227,1.43,9.81,19.9,Premium,10.36,0,normal,Estratégicos urbanos
CLI_00241,Norte,Varejo,B2B,Médio,144.7,490.9,6,1295.05,7770.33,3.44,91.37,186.85,1121.1,0.3806,9.51,45.99,36.91,Baixa,30.06,0,normal,Baixo volume instável
CLI_00242,Sudeste,E-commerce,B2B,Pequeno,254.52141894401873,336.8,5,2173.3,10866.48,3.6,99.5,257.06,1285.3,0.7632,7.38,42.74,49.48,Baixa,24.17,1,distancia_extrema,Baixo volume instável
CLI_00243,Nordeste,Atacado,B2B,Grande,114.0,697.0,11,4103.47,45138.2,2.01,89.66,167.43,1841.73,0.2402,4.51,12.59,22.26,Média,18.6,0,normal,Recorrentes padrão
CLI_00244,Sudeste,E-commerce,Marketplace,Pequeno,142.0,502.1,4,5069.81,20279.24,2.1,83.97,251.28,1005.12,0.5005,4.98,12.42,42.69,Média,24.66,0,normal,Recorrentes padrão
CLI_00245,Norte,Varejo,B2B,Pequeno,628.5,661.1,6,6362.84,38177.06,6.23,90.76,533.85,3203.1,0.8075,5.59,9.95,37.02,Alta,30.1,0,normal,Longa distância alto custo
CLI_00246,Sudeste,Varejo,B2B,Grande,192.0,288.0,2,2534.65,5069.3,2.46,97.43,492.0,984.0,1.7083,7.63,60.38,1.0,Baixa,21.02,0,normal,Baixo volume instável
CLI_00247,Nordeste,Varejo,B2B,Pequeno,399.2,328.0,9,6619.27,59573.43,4.17,87.13,661.78,5956.02,2.0176,5.64,15.82,34.22,Média,27.91,0,normal,Longa distância alto custo
CLI_00248,Sul,Varejo,B2B,Grande,161.0,678.9,11,4487.37,49361.09,2.95,93.3,284.31,3127.41,0.4188,4.38,9.05,9.71,Média,16.93,0,normal,Recorrentes padrão
CLI_00249,Sudeste,Indústria,Distribuidor,Médio,94.6,408.6,11,2515.63,27671.92,2.59,85.12,238.91,2628.01,0.5847,4.57,21.36,10.83,Média,23.27,0,normal,Recorrentes padrão
CLI_00250,Sul,E-commerce,Marketplace,Grande,116.1,647.9,9,3280.58,29525.26,2.16,85.71,213.52,1921.68,0.3296,3.61,19.29,48.52,Alta,24.03,0,normal,Recorrentes padrão
CLI_00251,Nordeste,Indústria,B2B,Médio,317.3,734.1,6,3518.74,21112.43,4.01,81.71,699.6,4197.6,0.953,6.21,23.12,25.48,Alta,31.72,0,normal,Longa distância alto custo
CLI_00252,Sudeste,E-commerce,Distribuidor,Médio,78.5,228.5,5,1426.46,7132.32,2.65,90.38,354.78,1773.9,1.5526,5.74,28.15,43.48,Baixa,24.36,0,normal,Baixo volume instável
CLI_00253,Sul,Indústria,Distribuidor,Pequeno,117.3,671.1,4,5513.23,22052.91,2.63,86.19,216.67,866.68,0.3229,3.78,24.08,20.1,Alta,23.22,0,normal,Recorrentes padrão
CLI_00254,Sudeste,Atacado,B2B,Pequeno,167.0,692.2,8,4089.44,32715.54,2.66,84.75,228.51,1828.08,0.3301,5.22,13.73,18.01,Média,23.8,0,normal,Recorrentes padrão
CLI_00255,Sudeste,Varejo,Venda direta,Pequeno,90.6,642.6,15,3778.29,56674.39,1.67,92.0,319.19,4787.85,0.4967,3.93,19.42,12.41,Média,15.81,0,normal,Recorrentes padrão
CLI_00256,Sudeste,Varejo,Marketplace,Grande,161.1,269.9,5,1062.75,5313.77,1.78,88.57,264.47,1322.35,0.9799,10.54,70.61,61.89,Baixa,33.73,0,normal,Baixo volume instável
CLI_00257,Sudeste,Indústria,B2B,Médio,145.0,241.5,2,1954.62,3909.24,2.89,89.79,331.16,662.32,1.3713,6.9,47.45,47.44,Média,28.95,0,normal,Baixo volume instável
CLI_00258,Sudeste,E-commerce,B2B,Médio,50.1,1319.1,9,8509.42,76584.77,2.01,94.87,203.38,1830.42,0.1542,2.53,15.18,25.15,Alta,14.29,0,normal,Estratégicos urbanos
